BEAT,AVG_CALLS,HIGH_RISK_RATIO,SHIFT,SCENARIO,SCENARIO_DEMAND,UNITS,IS_HOTSPOT,SHIFT_HOURS,CAPACITY,COVERAGE,SHORTFALL
446,2.3115384615384613,0.7637271214642263,Night,hotspot_protect_top5_min2,2.3115384615384613,0,0,8.0,0.0,0.0,2.3115384615384613
447,1.841860465116279,0.7373737373737373,Night,hotspot_protect_top5_min2,1.841860465116279,0,0,8.0,0.0,0.0,1.841860465116279
451,1.9637096774193548,0.6796714579055442,Night,hotspot_protect_top5_min2,1.9637096774193548,0,0,8.0,0.0,0.0,1.9637096774193548
452,1.55625,0.714859437751004,Night,hotspot_protect_top5_min2,1.55625,0,0,8.0,0.0,0.0,1.55625
511,5.910769230769231,0.8047891723060906,Night,hotspot_protect_top5_min2,5.910769230769231,1,0,8.0,24.0,5.910769230769231,0.0
512,6.159638554216867,0.4004889975550122,Night,hotspot_protect_top5_min2,6.159638554216867,3,1,8.0,72.0,6.159638554216867,0.0
514,2.386617100371747,0.5872274143302181,Night,hotspot_protect_top5_min2,2.386617100371747,0,0,8.0,0.0,0.0,2.386617100371747
515,1.889952153110048,0.769620253164557,Night,hotspot_protect_top5_min2,1.889952153110048,0,0,8.0,0.0,0.0,1.889952153110048
516,1.7972972972972974,0.6641604010025063,Night,hotspot_protect_top5_min2,1.7972972972972974,0,0,8.0,0.0,0.0,1.7972972972972974
517,2.236162361623616,0.7293729372937293,Night,hotspot_protect_top5_min2,2.236162361623616,0,0,8.0,0.0,0.0,2.236162361623616
518,1.3706293706293706,0.6581632653061225,Night,hotspot_protect_top5_min2,1.3706293706293706,0,0,8.0,0.0,0.0,1.3706293706293706
521,18.197014925373136,0.593503937007874,Night,hotspot_protect_top5_min2,18.197014925373136,4,1,8.0,96.0,18.197014925373136,0.0
522,2.8106312292358804,0.6323877068557919,Night,hotspot_protect_top5_min2,2.8106312292358804,1,0,8.0,24.0,2.8106312292358804,0.0
523,9.73065015479876,0.8469615017499205,Night,hotspot_protect_top5_min2,9.73065015479876,1,0,8.0,24.0,9.73065015479876,0.0
524,11.760479041916168,0.6484215885947047,Night,hotspot_protect_top5_min2,11.760479041916168,4,1,8.0,96.0,11.760479041916168,0.0
525,1.652941176470588,0.8220640569395018,Night,hotspot_protect_top5_min2,1.652941176470588,0,0,8.0,0.0,0.0,1.652941176470588
526,2.591695501730104,0.8130841121495327,Night,hotspot_protect_top5_min2,2.591695501730104,0,0,8.0,0.0,0.0,2.591695501730104
527,1.6032608695652173,0.8440677966101695,Night,hotspot_protect_top5_min2,1.6032608695652173,0,0,8.0,0.0,0.0,1.6032608695652173
528,2.291970802919708,0.6162420382165605,Night,hotspot_protect_top5_min2,2.291970802919708,0,0,8.0,0.0,0.0,2.291970802919708
529,2.809688581314879,0.7364532019704434,Night,hotspot_protect_top5_min2,2.809688581314879,1,0,8.0,24.0,2.809688581314879,0.0
531,2.6543624161073827,0.4993678887484197,Night,hotspot_protect_top5_min2,2.6543624161073827,1,0,8.0,24.0,2.6543624161073827,0.0
541,1.986842105263158,0.7969094922737306,Night,hotspot_protect_top5_min2,1.986842105263158,0,0,8.0,0.0,0.0,1.986842105263158
611,6.093939393939394,0.7463948284435604,Night,hotspot_protect_top5_min2,6.093939393939394,1,0,8.0,24.0,6.093939393939394,0.0
612,1.2993197278911566,0.8900523560209425,Night,hotspot_protect_top5_min2,1.2993197278911566,0,0,8.0,0.0,0.0,1.2993197278911566
613,2.5104895104895104,0.7437325905292479,Night,hotspot_protect_top5_min2,2.5104895104895104,0,0,8.0,0.0,0.0,2.5104895104895104
614,4.903030303030303,0.6118665018541409,Night,hotspot_protect_top5_min2,4.903030303030303,1,0,8.0,24.0,4.903030303030303,0.0
615,1.5935828877005347,0.7718120805369127,Night,hotspot_protect_top5_min2,1.5935828877005347,0,0,8.0,0.0,0.0,1.5935828877005347
616,1.206896551724138,0.8428571428571429,Night,hotspot_protect_top5_min2,1.206896551724138,0,0,8.0,0.0,0.0,1.206896551724138
617,1.1956521739130437,0.5818181818181818,Night,hotspot_protect_top5_min2,1.1956521739130437,0,0,8.0,0.0,0.0,1.1956521739130437
618,1.1868131868131868,0.7407407407407407,Night,hotspot_protect_top5_min2,1.1868131868131868,0,0,8.0,0.0,0.0,1.1868131868131868
621,2.8762541806020065,0.7116279069767442,Night,hotspot_protect_top5_min2,2.8762541806020065,1,0,8.0,24.0,2.8762541806020065,0.0
622,2.889610389610389,0.4146067415730337,Night,hotspot_protect_top5_min2,2.889610389610389,1,0,8.0,24.0,2.889610389610389,0.0
623,3.5764331210191083,0.7061442564559216,Night,hotspot_protect_top5_min2,3.5764331210191083,1,0,8.0,24.0,3.5764331210191083,0.0
624,2.376865671641791,0.7111459968602826,Night,hotspot_protect_top5_min2,2.376865671641791,0,0,8.0,0.0,0.0,2.376865671641791
625,2.3252032520325203,0.7604895104895105,Night,hotspot_protect_top5_min2,2.3252032520325203,0,0,8.0,0.0,0.0,2.3252032520325203
626,1.7866666666666666,0.6716417910447762,Night,hotspot_protect_top5_min2,1.7866666666666666,0,0,8.0,0.0,0.0,1.7866666666666666
627,5.830357142857143,0.7958141909137315,Night,hotspot_protect_top5_min2,5.830357142857143,1,0,8.0,24.0,5.830357142857143,0.0
628,1.7081081081081082,0.8006329113924051,Night,hotspot_protect_top5_min2,1.7081081081081082,0,0,8.0,0.0,0.0,1.7081081081081082
711,1.0,0.8888888888888888,Night,hotspot_protect_top5_min2,1.0,0,0,8.0,0.0,0.0,1.0
712,4.76595744680851,0.7340561224489796,Night,hotspot_protect_top5_min2,4.76595744680851,1,0,8.0,24.0,4.76595744680851,0.0
713,3.2427184466019416,0.5798403193612774,Night,hotspot_protect_top5_min2,3.2427184466019416,1,0,8.0,24.0,3.2427184466019416,0.0
714,1.6859903381642511,0.8538681948424068,Night,hotspot_protect_top5_min2,1.6859903381642511,0,0,8.0,0.0,0.0,1.6859903381642511
721,2.08984375,0.7420560747663552,Night,hotspot_protect_top5_min2,2.08984375,0,0,8.0,0.0,0.0,2.08984375
722,2.282142857142857,0.7683881064162754,Night,hotspot_protect_top5_min2,2.282142857142857,0,0,8.0,0.0,0.0,2.282142857142857
723,3.6564417177914113,0.6409395973154363,Night,hotspot_protect_top5_min2,3.6564417177914113,1,0,8.0,24.0,3.6564417177914113,0.0
724,2.1333333333333333,0.7458333333333333,Night,hotspot_protect_top5_min2,2.1333333333333333,0,0,8.0,0.0,0.0,2.1333333333333333
725,1.995798319327731,0.6421052631578947,Night,hotspot_protect_top5_min2,1.995798319327731,0,0,8.0,0.0,0.0,1.995798319327731
811,1.9666666666666663,0.7478813559322034,Night,hotspot_protect_top5_min2,1.9666666666666663,0,0,8.0,0.0,0.0,1.9666666666666663
812,1.0952380952380951,0.8695652173913043,Night,hotspot_protect_top5_min2,1.0952380952380951,0,0,8.0,0.0,0.0,1.0952380952380951
813,5.604166666666667,0.7392458842272969,Night,hotspot_protect_top5_min2,5.604166666666667,1,0,8.0,24.0,5.604166666666667,0.0
814,1.3008849557522124,0.7210884353741497,Night,hotspot_protect_top5_min2,1.3008849557522124,0,0,8.0,0.0,0.0,1.3008849557522124
821,2.435251798561151,0.689807976366322,Night,hotspot_protect_top5_min2,2.435251798561151,0,0,8.0,0.0,0.0,2.435251798561151
822,1.793859649122807,0.7114914425427873,Night,hotspot_protect_top5_min2,1.793859649122807,0,0,8.0,0.0,0.0,1.793859649122807
823,1.5403726708074534,0.6653225806451613,Night,hotspot_protect_top5_min2,1.5403726708074534,0,0,8.0,0.0,0.0,1.5403726708074534
824,2.196078431372549,0.7857142857142857,Night,hotspot_protect_top5_min2,2.196078431372549,0,0,8.0,0.0,0.0,2.196078431372549
825,1.8428571428571427,0.6020671834625323,Night,hotspot_protect_top5_min2,1.8428571428571427,0,0,8.0,0.0,0.0,1.8428571428571427
826,2.700680272108844,0.8161209068010076,Night,hotspot_protect_top5_min2,2.700680272108844,1,0,8.0,24.0,2.700680272108844,0.0
827,1.7045454545454546,0.792,Night,hotspot_protect_top5_min2,1.7045454545454546,0,0,8.0,0.0,0.0,1.7045454545454546
828,1.279279279279279,0.8591549295774648,Night,hotspot_protect_top5_min2,1.279279279279279,0,0,8.0,0.0,0.0,1.279279279279279
829,1.0,0.8333333333333334,Night,hotspot_protect_top5_min2,1.0,0,0,8.0,0.0,0.0,1.0
831,2.358565737051793,0.8344594594594594,Night,hotspot_protect_top5_min2,2.358565737051793,0,0,8.0,0.0,0.0,2.358565737051793
832,2.6402877697841727,0.8610354223433242,Night,hotspot_protect_top5_min2,2.6402877697841727,1,0,8.0,24.0,2.6402877697841727,0.0
833,1.5513513513513513,0.7142857142857143,Night,hotspot_protect_top5_min2,1.5513513513513513,0,0,8.0,0.0,0.0,1.5513513513513513
834,3.1186440677966103,0.4054347826086956,Night,hotspot_protect_top5_min2,3.1186440677966103,1,0,8.0,24.0,3.1186440677966103,0.0
835,1.2677165354330708,0.7329192546583851,Night,hotspot_protect_top5_min2,1.2677165354330708,0,0,8.0,0.0,0.0,1.2677165354330708
836,1.6174496644295302,0.6970954356846473,Night,hotspot_protect_top5_min2,1.6174496644295302,0,0,8.0,0.0,0.0,1.6174496644295302
837,1.644578313253012,0.5494505494505495,Night,hotspot_protect_top5_min2,1.644578313253012,0,0,8.0,0.0,0.0,1.644578313253012
838,2.2566037735849056,0.7558528428093646,Night,hotspot_protect_top5_min2,2.2566037735849056,0,0,8.0,0.0,0.0,2.2566037735849056
839,1.5336538461538465,0.6144200626959248,Night,hotspot_protect_top5_min2,1.5336538461538465,0,0,8.0,0.0,0.0,1.5336538461538465
841,1.3829787234042554,0.8051282051282052,Night,hotspot_protect_top5_min2,1.3829787234042554,0,0,8.0,0.0,0.0,1.3829787234042554
9,1.0,1.0,Night,hotspot_protect_top5_min2,1.0,0,0,8.0,0.0,0.0,1.0
931,2.5904059040590406,0.5669515669515669,Night,hotspot_protect_top5_min2,2.5904059040590406,0,0,8.0,0.0,0.0,2.5904059040590406
932,1.346666666666667,0.5346534653465347,Night,hotspot_protect_top5_min2,1.346666666666667,0,0,8.0,0.0,0.0,1.346666666666667
933,1.3525179856115108,0.7446808510638298,Night,hotspot_protect_top5_min2,1.3525179856115108,0,0,8.0,0.0,0.0,1.3525179856115108
934,3.0844155844155843,0.5905263157894737,Night,hotspot_protect_top5_min2,3.0844155844155843,1,0,8.0,24.0,3.0844155844155843,0.0
935,1.2241379310344829,0.7323943661971831,Night,hotspot_protect_top5_min2,1.2241379310344829,0,0,8.0,0.0,0.0,1.2241379310344829
936,1.297872340425532,0.6721311475409836,Night,hotspot_protect_top5_min2,1.297872340425532,0,0,8.0,0.0,0.0,1.297872340425532
937,1.3057851239669422,0.6772151898734177,Night,hotspot_protect_top5_min2,1.3057851239669422,0,0,8.0,0.0,0.0,1.3057851239669422
0,1.0,1.0,Day,status_quo,1.0,0,0,8.0,0.0,0.0,1.0
111,6.622356495468278,0.7582116788321168,Day,status_quo,6.622356495468278,1,0,8.0,24.0,6.622356495468278,0.0
112,2.7836879432624118,0.7796178343949045,Day,status_quo,2.7836879432624118,0,0,8.0,0.0,0.0,2.7836879432624118
113,3.331230283911672,0.6751893939393939,Day,status_quo,3.331230283911672,0,0,8.0,0.0,0.0,3.331230283911672
114,4.544615384615384,0.7237643872714963,Day,status_quo,4.544615384615384,1,0,8.0,24.0,4.544615384615384,0.0
115,11.452380952380953,0.6395530145530145,Day,status_quo,11.452380952380953,1,0,8.0,24.0,11.452380952380953,0.0
116,4.411585365853658,0.6993780234968902,Day,status_quo,4.411585365853658,1,0,8.0,24.0,4.411585365853658,0.0
121,3.9558359621451102,0.5853269537480064,Day,status_quo,3.9558359621451102,0,0,8.0,0.0,0.0,3.9558359621451102
122,17.970501474926255,0.6787590282337492,Day,status_quo,17.970501474926255,2,1,8.0,48.0,17.970501474926255,0.0
123,6.206153846153846,0.5166088249876054,Day,status_quo,6.206153846153846,1,0,8.0,24.0,6.206153846153846,0.0
124,12.47181008902077,0.733999524149417,Day,status_quo,12.47181008902077,1,0,8.0,24.0,12.47181008902077,0.0
126,2.2084942084942085,0.736013986013986,Day,status_quo,2.2084942084942085,0,0,8.0,0.0,0.0,2.2084942084942085
231,2.172794117647059,0.5685279187817259,Day,status_quo,2.172794117647059,0,0,8.0,0.0,0.0,2.172794117647059
232,3.2948717948717947,0.7772373540856031,Day,status_quo,3.2948717948717947,0,0,8.0,0.0,0.0,3.2948717948717947
233,6.805389221556887,0.5736911570611527,Day,status_quo,6.805389221556887,1,0,8.0,24.0,6.805389221556887,0.0
234,5.684684684684685,0.7781299524564184,Day,status_quo,5.684684684684685,1,0,8.0,24.0,5.684684684684685,0.0
235,1.484076433121019,0.6437768240343348,Day,status_quo,1.484076433121019,0,0,8.0,0.0,0.0,1.484076433121019
241,3.148026315789474,0.7168234064785789,Day,status_quo,3.148026315789474,0,0,8.0,0.0,0.0,3.148026315789474
242,12.516320474777448,0.7216690374585112,Day,status_quo,12.516320474777448,1,0,8.0,24.0,12.516320474777448,0.0
243,3.757188498402556,0.6751700680272109,Day,status_quo,3.757188498402556,0,0,8.0,0.0,0.0,3.757188498402556
245,1.308641975308642,0.8301886792452831,Day,status_quo,1.308641975308642,0,0,8.0,0.0,0.0,1.308641975308642
246,1.860169491525424,0.715261958997722,Day,status_quo,1.860169491525424,0,0,8.0,0.0,0.0,1.860169491525424
311,10.804154302670623,0.4660807470475144,Day,status_quo,10.804154302670623,1,0,8.0,24.0,10.804154302670623,0.0
312,3.9369085173501577,0.6145833333333334,Day,status_quo,3.9369085173501577,0,0,8.0,0.0,0.0,3.9369085173501577
313,18.71044776119403,0.6381620931716656,Day,status_quo,18.71044776119403,2,1,8.0,48.0,18.71044776119403,0.0
314,4.009316770186335,0.8721920991479474,Day,status_quo,4.009316770186335,0,0,8.0,0.0,0.0,4.009316770186335
315,10.82492581602374,0.7922149122807017,Day,status_quo,10.82492581602374,1,0,8.0,24.0,10.82492581602374,0.0
316,1.1547619047619049,0.6907216494845361,Day,status_quo,1.1547619047619049,0,0,8.0,0.0,0.0,1.1547619047619049
321,6.322388059701493,0.7629839471199245,Day,status_quo,6.322388059701493,1,0,8.0,24.0,6.322388059701493,0.0
322,2.436860068259385,0.6974789915966386,Day,status_quo,2.436860068259385,0,0,8.0,0.0,0.0,2.436860068259385
323,1.9491525423728813,0.7978260869565217,Day,status_quo,1.9491525423728813,0,0,8.0,0.0,0.0,1.9491525423728813
324,3.049342105263158,0.7292340884573895,Day,status_quo,3.049342105263158,0,0,8.0,0.0,0.0,3.049342105263158
325,2.3587786259541983,0.7475728155339806,Day,status_quo,2.3587786259541983,0,0,8.0,0.0,0.0,2.3587786259541983
326,2.935374149659864,0.712630359212051,Day,status_quo,2.935374149659864,0,0,8.0,0.0,0.0,2.935374149659864
327,3.4824281150159746,0.7541284403669725,Day,status_quo,3.4824281150159746,0,0,8.0,0.0,0.0,3.4824281150159746
431,2.0292887029288704,0.6,Day,status_quo,2.0292887029288704,0,0,8.0,0.0,0.0,2.0292887029288704
432,3.1525974025974026,0.7075180226570545,Day,status_quo,3.1525974025974026,0,0,8.0,0.0,0.0,3.1525974025974026
433,2.75,0.7014742014742015,Day,status_quo,2.75,0,0,8.0,0.0,0.0,2.75
434,2.6655405405405403,0.7275031685678074,Day,status_quo,2.6655405405405403,0,0,8.0,0.0,0.0,2.6655405405405403
435,1.3243243243243243,0.673469387755102,Day,status_quo,1.3243243243243243,0,0,8.0,0.0,0.0,1.3243243243243243
436,4.647058823529412,0.4037308461025983,Day,status_quo,4.647058823529412,1,0,8.0,24.0,4.647058823529412,0.0
437,5.208955223880597,0.7065902578796561,Day,status_quo,5.208955223880597,1,0,8.0,24.0,5.208955223880597,0.0
438,3.218241042345277,0.659919028340081,Day,status_quo,3.218241042345277,0,0,8.0,0.0,0.0,3.218241042345277
439,1.4621848739495795,0.8333333333333334,Day,status_quo,1.4621848739495795,0,0,8.0,0.0,0.0,1.4621848739495795
441,5.693693693693693,0.7109704641350211,Day,status_quo,5.693693693693693,1,0,8.0,24.0,5.693693693693693,0.0
442,3.0915254237288137,0.694078947368421,Day,status_quo,3.0915254237288137,0,0,8.0,0.0,0.0,3.0915254237288137
443,1.8716814159292037,0.7966903073286052,Day,status_quo,1.8716814159292037,0,0,8.0,0.0,0.0,1.8716814159292037
444,2.4788732394366195,0.6818181818181818,Day,status_quo,2.4788732394366195,0,0,8.0,0.0,0.0,2.4788732394366195
445,2.803333333333333,0.7538644470868014,Day,status_quo,2.803333333333333,0,0,8.0,0.0,0.0,2.803333333333333
446,3.883792048929664,0.7724409448818897,Day,status_quo,3.883792048929664,0,0,8.0,0.0,0.0,3.883792048929664
447,3.231270358306189,0.6814516129032258,Day,status_quo,3.231270358306189,0,0,8.0,0.0,0.0,3.231270358306189
451,4.530674846625767,0.7115775220040623,Day,status_quo,4.530674846625767,1,0,8.0,24.0,4.530674846625767,0.0
452,2.2895752895752897,0.7032040472175379,Day,status_quo,2.2895752895752897,0,0,8.0,0.0,0.0,2.2895752895752897
511,8.367469879518072,0.6558675305975522,Day,status_quo,8.367469879518072,1,0,8.0,24.0,8.367469879518072,0.0
512,16.818991097922847,0.3623853211009174,Day,status_quo,16.818991097922847,2,1,8.0,48.0,16.818991097922847,0.0
514,5.209090909090909,0.4956369982547993,Day,status_quo,5.209090909090909,1,0,8.0,24.0,5.209090909090909,0.0
515,2.6391752577319587,0.7057291666666666,Day,status_quo,2.6391752577319587,0,0,8.0,0.0,0.0,2.6391752577319587
516,2.3450980392156864,0.6889632107023411,Day,status_quo,2.3450980392156864,0,0,8.0,0.0,0.0,2.3450980392156864
517,4.445121951219512,0.6364883401920439,Day,status_quo,4.445121951219512,1,0,8.0,24.0,4.445121951219512,0.0
518,1.8027522935779816,0.638676844783715,Day,status_quo,1.8027522935779816,0,0,8.0,0.0,0.0,1.8027522935779816
521,40.33727810650888,0.5269913451664955,Day,status_quo,40.33727810650888,3,1,8.0,72.0,40.33727810650888,0.0
522,5.966867469879518,0.4371529530540131,Day,status_quo,5.966867469879518,1,0,8.0,24.0,5.966867469879518,0.0
523,4.367283950617284,0.6515901060070671,Day,status_quo,4.367283950617284,1,0,8.0,24.0,4.367283950617284,0.0
524,20.51044776119403,0.5405326735555233,Day,status_quo,20.51044776119403,2,1,8.0,48.0,20.51044776119403,0.0
525,2.008403361344538,0.7133891213389121,Day,status_quo,2.008403361344538,0,0,8.0,0.0,0.0,2.008403361344538
526,5.921921921921922,0.5278904665314401,Day,status_quo,5.921921921921922,1,0,8.0,24.0,5.921921921921922,0.0
527,2.2490272373540856,0.6245674740484429,Day,status_quo,2.2490272373540856,0,0,8.0,0.0,0.0,2.2490272373540856
528,3.567741935483871,0.5379746835443038,Day,status_quo,3.567741935483871,0,0,8.0,0.0,0.0,3.567741935483871
529,6.686746987951807,0.6463963963963963,Day,status_quo,6.686746987951807,1,0,8.0,24.0,6.686746987951807,0.0
531,6.370481927710843,0.5697399527186762,Day,status_quo,6.370481927710843,1,0,8.0,24.0,6.370481927710843,0.0
541,4.7859327217125385,0.5693290734824281,Day,status_quo,4.7859327217125385,1,0,8.0,24.0,4.7859327217125385,0.0
611,12.432835820895525,0.7651860744297719,Day,status_quo,12.432835820895525,1,0,8.0,24.0,12.432835820895525,0.0
612,2.039840637450199,0.76953125,Day,status_quo,2.039840637450199,0,0,8.0,0.0,0.0,2.039840637450199
613,5.280120481927711,0.6662863662293211,Day,status_quo,5.280120481927711,1,0,8.0,24.0,5.280120481927711,0.0
614,10.928994082840235,0.6361667569030861,Day,status_quo,10.928994082840235,1,0,8.0,24.0,10.928994082840235,0.0
615,2.193916349809886,0.7521663778162911,Day,status_quo,2.193916349809886,0,0,8.0,0.0,0.0,2.193916349809886
616,1.403225806451613,0.6436781609195402,Day,status_quo,1.403225806451613,0,0,8.0,0.0,0.0,1.403225806451613
617,1.3111111111111111,0.7711864406779662,Day,status_quo,1.3111111111111111,0,0,8.0,0.0,0.0,1.3111111111111111
618,1.729281767955801,0.7731629392971247,Day,status_quo,1.729281767955801,0,0,8.0,0.0,0.0,1.729281767955801
621,6.163141993957704,0.6852941176470588,Day,status_quo,6.163141993957704,1,0,8.0,24.0,6.163141993957704,0.0
622,7.030211480362538,0.512677266867211,Day,status_quo,7.030211480362538,1,0,8.0,24.0,7.030211480362538,0.0
623,5.954819277108434,0.7567020738492666,Day,status_quo,5.954819277108434,1,0,8.0,24.0,5.954819277108434,0.0
624,3.963302752293578,0.716820987654321,Day,status_quo,3.963302752293578,0,0,8.0,0.0,0.0,3.963302752293578
625,3.899686520376176,0.7837620578778135,Day,status_quo,3.899686520376176,0,0,8.0,0.0,0.0,3.899686520376176
626,3.074324324324324,0.578021978021978,Day,status_quo,3.074324324324324,0,0,8.0,0.0,0.0,3.074324324324324
627,12.327380952380953,0.7349106711733462,Day,status_quo,12.327380952380953,1,0,8.0,24.0,12.327380952380953,0.0
628,3.506622516556291,0.7355996222851747,Day,status_quo,3.506622516556291,0,0,8.0,0.0,0.0,3.506622516556291
711,1.2,0.7619047619047619,Day,status_quo,1.2,0,0,8.0,0.0,0.0,1.2
712,10.586309523809524,0.7334832724205791,Day,status_quo,10.586309523809524,1,0,8.0,24.0,10.586309523809524,0.0
713,5.737951807228916,0.6330708661417322,Day,status_quo,5.737951807228916,1,0,8.0,24.0,5.737951807228916,0.0
714,2.393258426966292,0.7183098591549296,Day,status_quo,2.393258426966292,0,0,8.0,0.0,0.0,2.393258426966292
721,3.915309446254072,0.7046589018302829,Day,status_quo,3.915309446254072,0,0,8.0,0.0,0.0,3.915309446254072
722,4.062111801242236,0.7392966360856269,Day,status_quo,4.062111801242236,0,0,8.0,0.0,0.0,4.062111801242236
723,8.802395209580839,0.6017006802721089,Day,status_quo,8.802395209580839,1,0,8.0,24.0,8.802395209580839,0.0
724,3.297029702970297,0.7147147147147147,Day,status_quo,3.297029702970297,0,0,8.0,0.0,0.0,3.297029702970297
725,3.389937106918239,0.6289424860853432,Day,status_quo,3.389937106918239,0,0,8.0,0.0,0.0,3.389937106918239
811,2.883280757097792,0.6958424507658644,Day,status_quo,2.883280757097792,0,0,8.0,0.0,0.0,2.883280757097792
812,1.1025641025641026,0.5348837209302325,Day,status_quo,1.1025641025641026,0,0,8.0,0.0,0.0,1.1025641025641026
813,11.892857142857142,0.69994994994995,Day,status_quo,11.892857142857142,1,0,8.0,24.0,11.892857142857142,0.0
814,1.681818181818182,0.6696696696696697,Day,status_quo,1.681818181818182,0,0,8.0,0.0,0.0,1.681818181818182
821,4.269938650306749,0.7176724137931034,Day,status_quo,4.269938650306749,0,0,8.0,0.0,0.0,4.269938650306749
822,3.2090032154340835,0.7064128256513026,Day,status_quo,3.2090032154340835,0,0,8.0,0.0,0.0,3.2090032154340835
823,2.14859437751004,0.6448598130841121,Day,status_quo,2.14859437751004,0,0,8.0,0.0,0.0,2.14859437751004
824,3.4588607594936707,0.7127172918572735,Day,status_quo,3.4588607594936707,0,0,8.0,0.0,0.0,3.4588607594936707
825,2.752808988764045,0.5850340136054422,Day,status_quo,2.752808988764045,0,0,8.0,0.0,0.0,2.752808988764045
826,4.860182370820668,0.726078799249531,Day,status_quo,4.860182370820668,1,0,8.0,24.0,4.860182370820668,0.0
827,2.5,0.6622222222222223,Day,status_quo,2.5,0,0,8.0,0.0,0.0,2.5
828,1.4946236559139785,0.7697841726618705,Day,status_quo,1.4946236559139785,0,0,8.0,0.0,0.0,1.4946236559139785
829,1.0476190476190477,0.7727272727272727,Day,status_quo,1.0476190476190477,0,0,8.0,0.0,0.0,1.0476190476190477
831,3.774193548387097,0.7410256410256411,Day,status_quo,3.774193548387097,0,0,8.0,0.0,0.0,3.774193548387097
832,3.77742946708464,0.812448132780083,Day,status_quo,3.77742946708464,0,0,8.0,0.0,0.0,3.77742946708464
833,2.939799331103679,0.6916951080773607,Day,status_quo,2.939799331103679,0,0,8.0,0.0,0.0,2.939799331103679
834,6.796352583586626,0.4235241502683363,Day,status_quo,6.796352583586626,1,0,8.0,24.0,6.796352583586626,0.0
835,1.91324200913242,0.5847255369928401,Day,status_quo,1.91324200913242,0,0,8.0,0.0,0.0,1.91324200913242
836,2.030172413793104,0.6772823779193206,Day,status_quo,2.030172413793104,0,0,8.0,0.0,0.0,2.030172413793104
837,2.122171945701357,0.5394456289978679,Day,status_quo,2.122171945701357,0,0,8.0,0.0,0.0,2.122171945701357
838,3.150501672240803,0.7664543524416136,Day,status_quo,3.150501672240803,0,0,8.0,0.0,0.0,3.150501672240803
839,2.40625,0.6396103896103896,Day,status_quo,2.40625,0,0,8.0,0.0,0.0,2.40625
841,1.8614718614718613,0.7,Day,status_quo,1.8614718614718613,0,0,8.0,0.0,0.0,1.8614718614718613
9,1.0,0.5,Day,status_quo,1.0,0,0,8.0,0.0,0.0,1.0
931,4.1713395638629285,0.6833457804331591,Day,status_quo,4.1713395638629285,0,0,8.0,0.0,0.0,4.1713395638629285
932,1.351851851851852,0.8082191780821918,Day,status_quo,1.351851851851852,0,0,8.0,0.0,0.0,1.351851851851852
933,1.8976744186046512,0.7892156862745098,Day,status_quo,1.8976744186046512,0,0,8.0,0.0,0.0,1.8976744186046512
934,7.546268656716418,0.6696993670886076,Day,status_quo,7.546268656716418,1,0,8.0,24.0,7.546268656716418,0.0
935,1.7899159663865547,0.8732394366197183,Day,status_quo,1.7899159663865547,0,0,8.0,0.0,0.0,1.7899159663865547
936,1.5232558139534884,0.7709923664122137,Day,status_quo,1.5232558139534884,0,0,8.0,0.0,0.0,1.5232558139534884
937,2.125,0.6980392156862745,Day,status_quo,2.125,0,0,8.0,0.0,0.0,2.125
0,1.0,1.0,Day,risk_aware_1.5,1.5,0,0,8.0,0.0,0.0,1.0
111,6.622356495468278,0.7582116788321168,Day,risk_aware_1.5,9.132930513595166,1,0,8.0,24.0,6.622356495468278,0.0
112,2.7836879432624118,0.7796178343949045,Day,risk_aware_1.5,3.8687943262411353,0,0,8.0,0.0,0.0,2.7836879432624118
113,3.331230283911672,0.6751893939393939,Day,risk_aware_1.5,4.455835962145111,0,0,8.0,0.0,0.0,3.331230283911672
114,4.544615384615384,0.7237643872714963,Day,risk_aware_1.5,6.189230769230769,1,0,8.0,24.0,4.544615384615384,0.0
115,11.452380952380953,0.6395530145530145,Day,risk_aware_1.5,15.114583333333334,1,0,8.0,24.0,11.452380952380953,0.0
116,4.411585365853658,0.6993780234968902,Day,risk_aware_1.5,5.954268292682926,1,0,8.0,24.0,4.411585365853658,0.0
121,3.9558359621451102,0.5853269537480064,Day,risk_aware_1.5,5.113564668769715,0,0,8.0,0.0,0.0,3.9558359621451102
122,17.970501474926255,0.6787590282337492,Day,risk_aware_1.5,24.069321533923304,2,1,8.0,48.0,17.970501474926255,0.0
123,6.206153846153846,0.5166088249876054,Day,risk_aware_1.5,7.80923076923077,1,0,8.0,24.0,6.206153846153846,0.0
124,12.47181008902077,0.733999524149417,Day,risk_aware_1.5,17.048961424332344,1,0,8.0,24.0,12.47181008902077,0.0
126,2.2084942084942085,0.736013986013986,Day,risk_aware_1.5,3.021235521235521,0,0,8.0,0.0,0.0,2.2084942084942085
231,2.172794117647059,0.5685279187817259,Day,risk_aware_1.5,2.7904411764705883,0,0,8.0,0.0,0.0,2.172794117647059
232,3.2948717948717947,0.7772373540856031,Day,risk_aware_1.5,4.575320512820513,0,0,8.0,0.0,0.0,3.2948717948717947
233,6.805389221556887,0.5736911570611527,Day,risk_aware_1.5,8.75748502994012,1,0,8.0,24.0,6.805389221556887,0.0
234,5.684684684684685,0.7781299524564184,Day,risk_aware_1.5,7.896396396396397,1,0,8.0,24.0,5.684684684684685,0.0
